Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Yield,CV (%)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,WABAUNSEE,197,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,053",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,WABAUNSEE,197,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"88,291",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLAY,27,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","29,324",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLAY,27,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"55,453",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLAY,27,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,063,565",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLAY,27,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,221",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLOUD,29,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","20,794",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLOUD,29,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"53,960",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLOUD,29,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,539,491",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLOUD,29,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,JEWELL,89,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","18,136",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,JEWELL,89,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"68,994",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,JEWELL,89,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,287,797",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","47,936",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"117,925",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,803,640",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","31,541",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"68,219",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,060,286",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,494,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","32,751",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"79,324",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,056,539",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,710,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","23,932",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"66,640",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,814,935",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","16,840",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"47,498",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,407,741",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,898",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","37,300",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"100,212",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,429,789",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,198,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","42,137",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"102,465",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,894,436",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,134",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","18,443",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"41,507",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,987,096",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,522,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,ATCHISON,5,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)", (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,ATCHISON,5,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,451",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,ATCHISON,5,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"73,860",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,BROWN,13,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)",791,29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,BROWN,13,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,548",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,BROWN,13,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"95,040",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,DONIPHAN,43,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)", (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,DONIPHAN,43,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,312,20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,DONIPHAN,43,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"14,148",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,JACKSON,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","1,834",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,JACKSON,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,834",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,JACKSON,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"62,866",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,JEFFERSON,87,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)",958,29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,JEFFERSON,87,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,715",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,JEFFERSON,87,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"75,425",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,JEFFERSON,87,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","1,098",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,913",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"107,047",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,MARSHALL,117,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","7,870",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,MARSHALL,117,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"18,012",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,MARSHALL,117,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"907,243",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,MARSHALL,117,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,NEMAHA,131,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","1,345",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,NEMAHA,131,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,905",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,NEMAHA,131,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"276,129",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","2,748",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,308",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"276,582",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,RILEY,161,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","1,200",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,RILEY,161,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"8,545",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,RILEY,161,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"353,513",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,CHEYENNE,23,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","39,472",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,CHEYENNE,23,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"93,455",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,CHEYENNE,23,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,083,643",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,CHEYENNE,23,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,260",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,DECATUR,39,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","23,304",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,DECATUR,39,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"68,870",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,DECATUR,39,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,535,281",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,DECATUR,39,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,94,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,GRAHAM,65,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","30,045",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,GRAHAM,65,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"62,124",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,GRAHAM,65,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,440,211",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,GRAHAM,65,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,981,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,NORTON,137,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","35,411",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,NORTON,137,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"52,070",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,NORTON,137,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,126,395",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,NORTON,137,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,360,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,RAWLINS,153,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","41,500",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,RAWLINS,153,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"102,830",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,RAWLINS,153,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,625,481",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,RAWLINS,153,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,995,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,SHERIDAN,179,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","22,994",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,SHERIDAN,179,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"67,854",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,SHERIDAN,179,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,862,847",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,SHERIDAN,179,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,203",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,SHERMAN,181,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","53,176",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,SHERMAN,181,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"108,407",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,SHERMAN,181,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,212,460",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,SHERMAN,181,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,550",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,THOMAS,193,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","59,394",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,THOMAS,193,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"100,920",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,THOMAS,193,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,212,560",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,THOMAS,193,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,986",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,BARBER,7,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","39,962",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,BARBER,7,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"126,871",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,BARBER,7,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,995,343",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,BARBER,7,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,101",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","12,915",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"54,505",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,144,598",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,851,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","35,352",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"87,025",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,342,082",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"9,114",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARPER,77,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","82,213",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARPER,77,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"195,559",20.2
