Year,County,County ANSI,Yield,CV (%),Growing_Season_Precip_mm,Growing_Season_Temp_C,NAME,mean,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope7,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,WAT_LAND,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ1,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7,soil_quality_score,slope_avg,temp_precip_interaction,lag_yield
2017,CHEROKEE,21,,20.2,890.61,21.78623763440864,Cherokee,0.6744769587272408,265.0,0.0697,0.5906,0.2899,0.0447,0.0051,0.0,0.0,0.0,0.0644,0.0991,0.0868,0.0894,0.6603,0.0,0.0,7.49079990386963,11.7722568511963,4.54777193069458,76.0841751098633,0.104992002248764,76.1891708374023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,19403.041099580678,
2017,CHEROKEE,21,,20.2,890.61,21.78623763440864,Cherokee,0.6744769587272408,265.0,0.0697,0.5906,0.2899,0.0447,0.0051,0.0,0.0,0.0,0.0644,0.0991,0.0868,0.0894,0.6603,0.0,0.0,7.49079990386963,11.7722568511963,4.54777193069458,76.0841751098633,0.104992002248764,76.1891708374023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,19403.041099580678,
2017,CHEROKEE,21,,20.1,890.61,21.78623763440864,Cherokee,0.6744769587272408,265.0,0.0697,0.5906,0.2899,0.0447,0.0051,0.0,0.0,0.0,0.0644,0.0991,0.0868,0.0894,0.6603,0.0,0.0,7.49079990386963,11.7722568511963,4.54777193069458,76.0841751098633,0.104992002248764,76.1891708374023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,19403.041099580678,
2012,CHEYENNE,23,,11.2,243.25,21.330325806451622,Cheyenne,0.3285078964529997,1066.0,0.1498,0.6202,0.1967,0.0333,0.0,0.0,0.0,0.0,0.0453,0.065,0.032,0.0877,0.77,0.0,0.0,0.0571999959647655,65.1971054077148,0.118216045200825,24.0353298187256,10.5921497344971,34.6274795532227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,5188.601752419357,
2012,CHEYENNE,23,,12.9,243.25,21.330325806451622,Cheyenne,0.3285078964529997,1066.0,0.1498,0.6202,0.1967,0.0333,0.0,0.0,0.0,0.0,0.0453,0.065,0.032,0.0877,0.77,0.0,0.0,0.0571999959647655,65.1971054077148,0.118216045200825,24.0353298187256,10.5921497344971,34.6274795532227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,5188.601752419357,
2012,CHEYENNE,23,,20.2,243.25,21.330325806451622,Cheyenne,0.3285078964529997,1066.0,0.1498,0.6202,0.1967,0.0333,0.0,0.0,0.0,0.0,0.0453,0.065,0.032,0.0877,0.77,0.0,0.0,0.0571999959647655,65.1971054077148,0.118216045200825,24.0353298187256,10.5921497344971,34.6274795532227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,5188.601752419357,
2017,CHEYENNE,23,,29.8,351.27,19.080425806451597,Cheyenne,0.4004369544033034,1066.0,0.1498,0.6202,0.1967,0.0333,0.0,0.0,0.0,0.0,0.0453,0.065,0.032,0.0877,0.77,0.0,0.0,0.0571999959647655,65.1971054077148,0.118216045200825,24.0353298187256,10.5921497344971,34.6274795532227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6702.381173032252,
2017,CHEYENNE,23,,20.2,351.27,19.080425806451597,Cheyenne,0.4004369544033034,1066.0,0.1498,0.6202,0.1967,0.0333,0.0,0.0,0.0,0.0,0.0453,0.065,0.032,0.0877,0.77,0.0,0.0,0.0571999959647655,65.1971054077148,0.118216045200825,24.0353298187256,10.5921497344971,34.6274795532227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6702.381173032252,
2017,CHEYENNE,23,,20.1,351.27,19.080425806451597,Cheyenne,0.4004369544033034,1066.0,0.1498,0.6202,0.1967,0.0333,0.0,0.0,0.0,0.0,0.0453,0.065,0.032,0.0877,0.77,0.0,0.0,0.0571999959647655,65.1971054077148,0.118216045200825,24.0353298187256,10.5921497344971,34.6274795532227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6702.381173032252,
2017,CHEYENNE,23,,21.3,351.27,19.080425806451597,Cheyenne,0.4004369544033034,1066.0,0.1498,0.6202,0.1967,0.0333,0.0,0.0,0.0,0.0,0.0453,0.065,0.032,0.0877,0.77,0.0,0.0,0.0571999959647655,65.1971054077148,0.118216045200825,24.0353298187256,10.5921497344971,34.6274795532227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6702.381173032252,
2012,CLARK,25,,11.2,201.81,23.99301612903226,Clark,0.3461278958312708,628.0,0.0495,0.4111,0.4456,0.0922,0.0015,0.0001,0.0,0.0,0.0667,0.1847,0.1595,0.1285,0.4606,0.0,0.0,0.0144000006839633,77.9506683349609,0.0,17.3309688568115,4.70396614074707,22.0349349975586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,4842.030585,
2012,CLARK,25,,12.9,201.81,23.99301612903226,Clark,0.3461278958312708,628.0,0.0495,0.4111,0.4456,0.0922,0.0015,0.0001,0.0,0.0,0.0667,0.1847,0.1595,0.1285,0.4606,0.0,0.0,0.0144000006839633,77.9506683349609,0.0,17.3309688568115,4.70396614074707,22.0349349975586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,4842.030585,
2012,CLARK,25,,20.2,201.81,23.99301612903226,Clark,0.3461278958312708,628.0,0.0495,0.4111,0.4456,0.0922,0.0015,0.0001,0.0,0.0,0.0667,0.1847,0.1595,0.1285,0.4606,0.0,0.0,0.0144000006839633,77.9506683349609,0.0,17.3309688568115,4.70396614074707,22.0349349975586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,4842.030585,
2017,CLARK,25,,29.8,344.74,21.534521505376357,Clark,0.4129284185589831,628.0,0.0495,0.4111,0.4456,0.0922,0.0015,0.0001,0.0,0.0,0.0667,0.1847,0.1595,0.1285,0.4606,0.0,0.0,0.0144000006839633,77.9506683349609,0.0,17.3309688568115,4.70396614074707,22.0349349975586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,7423.810943763446,
2017,CLARK,25,,20.2,344.74,21.534521505376357,Clark,0.4129284185589831,628.0,0.0495,0.4111,0.4456,0.0922,0.0015,0.0001,0.0,0.0,0.0667,0.1847,0.1595,0.1285,0.4606,0.0,0.0,0.0144000006839633,77.9506683349609,0.0,17.3309688568115,4.70396614074707,22.0349349975586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,7423.810943763446,
2017,CLARK,25,,20.1,344.74,21.534521505376357,Clark,0.4129284185589831,628.0,0.0495,0.4111,0.4456,0.0922,0.0015,0.0001,0.0,0.0,0.0667,0.1847,0.1595,0.1285,0.4606,0.0,0.0,0.0144000006839633,77.9506683349609,0.0,17.3309688568115,4.70396614074707,22.0349349975586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,7423.810943763446,
2017,CLARK,25,,21.3,344.74,21.534521505376357,Clark,0.4129284185589831,628.0,0.0495,0.4111,0.4456,0.0922,0.0015,0.0001,0.0,0.0,0.0667,0.1847,0.1595,0.1285,0.4606,0.0,0.0,0.0144000006839633,77.9506683349609,0.0,17.3309688568115,4.70396614074707,22.0349349975586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,7423.810943763446,
2012,CLAY,27,,11.2,361.26,22.84829892473118,Clay,0.526944061919881,384.0,0.0349,0.3982,0.5361,0.0302,0.0006,0.0,0.0,0.0,0.149,0.1905,0.1002,0.1272,0.4331,0.0,0.0,0.149799987673759,76.651123046875,0.370260536670685,18.5495052337646,4.27930784225464,22.8288135528564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8254.176469548385,
2012,CLAY,27,,12.9,361.26,22.84829892473118,Clay,0.526944061919881,384.0,0.0349,0.3982,0.5361,0.0302,0.0006,0.0,0.0,0.0,0.149,0.1905,0.1002,0.1272,0.4331,0.0,0.0,0.149799987673759,76.651123046875,0.370260536670685,18.5495052337646,4.27930784225464,22.8288135528564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8254.176469548385,
2012,CLAY,27,,20.2,361.26,22.84829892473118,Clay,0.526944061919881,384.0,0.0349,0.3982,0.5361,0.0302,0.0006,0.0,0.0,0.0,0.149,0.1905,0.1002,0.1272,0.4331,0.0,0.0,0.149799987673759,76.651123046875,0.370260536670685,18.5495052337646,4.27930784225464,22.8288135528564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8254.176469548385,
2017,CLAY,27,,29.8,479.23,21.01891397849462,Clay,0.5790337067752941,384.0,0.0349,0.3982,0.5361,0.0302,0.0006,0.0,0.0,0.0,0.149,0.1905,0.1002,0.1272,0.4331,0.0,0.0,0.149799987673759,76.651123046875,0.370260536670685,18.5495052337646,4.27930784225464,22.8288135528564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10072.894145913977,
2017,CLAY,27,,20.2,479.23,21.01891397849462,Clay,0.5790337067752941,384.0,0.0349,0.3982,0.5361,0.0302,0.0006,0.0,0.0,0.0,0.149,0.1905,0.1002,0.1272,0.4331,0.0,0.0,0.149799987673759,76.651123046875,0.370260536670685,18.5495052337646,4.27930784225464,22.8288135528564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10072.894145913977,
2017,CLAY,27,,20.1,479.23,21.01891397849462,Clay,0.5790337067752941,384.0,0.0349,0.3982,0.5361,0.0302,0.0006,0.0,0.0,0.0,0.149,0.1905,0.1002,0.1272,0.4331,0.0,0.0,0.149799987673759,76.651123046875,0.370260536670685,18.5495052337646,4.27930784225464,22.8288135528564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10072.894145913977,
2017,CLAY,27,,21.3,479.23,21.01891397849462,Clay,0.5790337067752941,384.0,0.0349,0.3982,0.5361,0.0302,0.0006,0.0,0.0,0.0,0.149,0.1905,0.1002,0.1272,0.4331,0.0,0.0,0.149799987673759,76.651123046875,0.370260536670685,18.5495052337646,4.27930784225464,22.8288135528564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10072.894145913977,
2012,CLOUD,29,,11.2,359.83,22.6405430107527,Cloud,0.5056073363620828,487.0,0.0238,0.2389,0.5077,0.227,0.0026,0.0,0.0,0.0,0.1519,0.2687,0.0932,0.2235,0.2627,0.0,0.0,0.046399999409914,72.3429412841797,0.40371710062027,23.9976615905762,3.20927906036377,27.2069416046143,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,8146.746591559144,
2012,CLOUD,29,,12.9,359.83,22.6405430107527,Cloud,0.5056073363620828,487.0,0.0238,0.2389,0.5077,0.227,0.0026,0.0,0.0,0.0,0.1519,0.2687,0.0932,0.2235,0.2627,0.0,0.0,0.046399999409914,72.3429412841797,0.40371710062027,23.9976615905762,3.20927906036377,27.2069416046143,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,8146.746591559144,
2012,CLOUD,29,,20.2,359.83,22.6405430107527,Cloud,0.5056073363620828,487.0,0.0238,0.2389,0.5077,0.227,0.0026,0.0,0.0,0.0,0.1519,0.2687,0.0932,0.2235,0.2627,0.0,0.0,0.046399999409914,72.3429412841797,0.40371710062027,23.9976615905762,3.20927906036377,27.2069416046143,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,8146.746591559144,
2017,CLOUD,29,,29.8,492.86,20.61305591397852,Cloud,0.5626885051681783,487.0,0.0238,0.2389,0.5077,0.227,0.0026,0.0,0.0,0.0,0.1519,0.2687,0.0932,0.2235,0.2627,0.0,0.0,0.046399999409914,72.3429412841797,0.40371710062027,23.9976615905762,3.20927906036377,27.2069416046143,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,10159.350737763454,
2017,CLOUD,29,,20.2,492.86,20.61305591397852,Cloud,0.5626885051681783,487.0,0.0238,0.2389,0.5077,0.227,0.0026,0.0,0.0,0.0,0.1519,0.2687,0.0932,0.2235,0.2627,0.0,0.0,0.046399999409914,72.3429412841797,0.40371710062027,23.9976615905762,3.20927906036377,27.2069416046143,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,10159.350737763454,
2017,CLOUD,29,,20.1,492.86,20.61305591397852,Cloud,0.5626885051681783,487.0,0.0238,0.2389,0.5077,0.227,0.0026,0.0,0.0,0.0,0.1519,0.2687,0.0932,0.2235,0.2627,0.0,0.0,0.046399999409914,72.3429412841797,0.40371710062027,23.9976615905762,3.20927906036377,27.2069416046143,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,10159.350737763454,
2017,CLOUD,29,,,492.86,20.61305591397852,Cloud,0.5626885051681783,487.0,0.0238,0.2389,0.5077,0.227,0.0026,0.0,0.0,0.0,0.1519,0.2687,0.0932,0.2235,0.2627,0.0,0.0,0.046399999409914,72.3429412841797,0.40371710062027,23.9976615905762,3.20927906036377,27.2069416046143,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,10159.350737763454,
2012,COFFEY,31,,11.2,244.82,23.60067204301074,Coffey,0.512879264225848,324.0,0.0931,0.5028,0.367,0.0277,0.002,0.0043,0.0023,0.0008,0.0668,0.0987,0.0959,0.1427,0.5959,0.0,0.0,0.0766000002622604,23.6722412109375,0.580520153045654,75.4942092895508,0.176432102918625,75.6706390380859,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.1428571428571428,0.12499999999999999,5777.9165295698895,
2012,COFFEY,31,,12.9,244.82,23.60067204301074,Coffey,0.512879264225848,324.0,0.0931,0.5028,0.367,0.0277,0.002,0.0043,0.0023,0.0008,0.0668,0.0987,0.0959,0.1427,0.5959,0.0,0.0,0.0766000002622604,23.6722412109375,0.580520153045654,75.4942092895508,0.176432102918625,75.6706390380859,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.1428571428571428,0.12499999999999999,5777.9165295698895,
2012,COFFEY,31,,,244.82,23.60067204301074,Coffey,0.512879264225848,324.0,0.0931,0.5028,0.367,0.0277,0.002,0.0043,0.0023,0.0008,0.0668,0.0987,0.0959,0.1427,0.5959,0.0,0.0,0.0766000002622604,23.6722412109375,0.580520153045654,75.4942092895508,0.176432102918625,75.6706390380859,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.1428571428571428,0.12499999999999999,5777.9165295698895,
2017,COFFEY,31,,29.8,596.75,21.05702903225806,Coffey,0.613728357162784,324.0,0.0931,0.5028,0.367,0.0277,0.002,0.0043,0.0023,0.0008,0.0668,0.0987,0.0959,0.1427,0.5959,0.0,0.0,0.0766000002622604,23.6722412109375,0.580520153045654,75.4942092895508,0.176432102918625,75.6706390380859,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.1428571428571428,0.12499999999999999,12565.782074999997,
2017,COFFEY,31,,20.2,596.75,21.05702903225806,Coffey,0.613728357162784,324.0,0.0931,0.5028,0.367,0.0277,0.002,0.0043,0.0023,0.0008,0.0668,0.0987,0.0959,0.1427,0.5959,0.0,0.0,0.0766000002622604,23.6722412109375,0.580520153045654,75.4942092895508,0.176432102918625,75.6706390380859,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.1428571428571428,0.12499999999999999,12565.782074999997,
2017,COFFEY,31,,20.1,596.75,21.05702903225806,Coffey,0.613728357162784,324.0,0.0931,0.5028,0.367,0.0277,0.002,0.0043,0.0023,0.0008,0.0668,0.0987,0.0959,0.1427,0.5959,0.0,0.0,0.0766000002622604,23.6722412109375,0.580520153045654,75.4942092895508,0.176432102918625,75.6706390380859,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.1428571428571428,0.12499999999999999,12565.782074999997,
2012,COMANCHE,33,,11.2,247.60000000000002,23.729269892473102,Comanche,0.40177344631771,566.0,0.0232,0.2935,0.5457,0.1373,0.0003,0.0,0.0,0.0,0.1175,0.2391,0.1582,0.1685,0.3167,0.0,0.0,0.0,70.0454940795898,0.0,28.386402130127,1.5681060552597,29.9545078277588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5875.367225376341,
2012,COMANCHE,33,,12.9,247.60000000000002,23.729269892473102,Comanche,0.40177344631771,566.0,0.0232,0.2935,0.5457,0.1373,0.0003,0.0,0.0,0.0,0.1175,0.2391,0.1582,0.1685,0.3167,0.0,0.0,0.0,70.0454940795898,0.0,28.386402130127,1.5681060552597,29.9545078277588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5875.367225376341,
2012,COMANCHE,33,,20.2,247.60000000000002,23.729269892473102,Comanche,0.40177344631771,566.0,0.0232,0.2935,0.5457,0.1373,0.0003,0.0,0.0,0.0,0.1175,0.2391,0.1582,0.1685,0.3167,0.0,0.0,0.0,70.0454940795898,0.0,28.386402130127,1.5681060552597,29.9545078277588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5875.367225376341,
2017,COMANCHE,33,,29.8,382.17,21.32341720430108,Comanche,0.4641517084223592,566.0,0.0232,0.2935,0.5457,0.1373,0.0003,0.0,0.0,0.0,0.1175,0.2391,0.1582,0.1685,0.3167,0.0,0.0,0.0,70.0454940795898,0.0,28.386402130127,1.5681060552597,29.9545078277588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,8149.170352967744,
2017,COMANCHE,33,,20.2,382.17,21.32341720430108,Comanche,0.4641517084223592,566.0,0.0232,0.2935,0.5457,0.1373,0.0003,0.0,0.0,0.0,0.1175,0.2391,0.1582,0.1685,0.3167,0.0,0.0,0.0,70.0454940795898,0.0,28.386402130127,1.5681060552597,29.9545078277588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,8149.170352967744,
2017,COMANCHE,33,,20.1,382.17,21.32341720430108,Comanche,0.4641517084223592,566.0,0.0232,0.2935,0.5457,0.1373,0.0003,0.0,0.0,0.0,0.1175,0.2391,0.1582,0.1685,0.3167,0.0,0.0,0.0,70.0454940795898,0.0,28.386402130127,1.5681060552597,29.9545078277588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,8149.170352967744,
2017,COMANCHE,33,851.0,21.3,382.17,21.32341720430108,Comanche,0.4641517084223592,566.0,0.0232,0.2935,0.5457,0.1373,0.0003,0.0,0.0,0.0,0.1175,0.2391,0.1582,0.1685,0.3167,0.0,0.0,0.0,70.0454940795898,0.0,28.386402130127,1.5681060552597,29.9545078277588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,8149.170352967744,
2012,COWLEY,35,,11.2,344.62,24.3915634408602,Cowley,0.513700310796152,399.0,0.039,0.4348,0.4252,0.0976,0.0034,0.0,0.0,0.0,0.0968,0.14,0.123,0.1664,0.4738,0.0,0.0,0.0666999965906143,78.5367965698242,0.302175432443619,20.8156394958496,0.278686195611954,21.0943260192871,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,8405.820592989243,
2012,COWLEY,35,,12.9,344.62,24.3915634408602,Cowley,0.513700310796152,399.0,0.039,0.4348,0.4252,0.0976,0.0034,0.0,0.0,0.0,0.0968,0.14,0.123,0.1664,0.4738,0.0,0.0,0.0666999965906143,78.5367965698242,0.302175432443619,20.8156394958496,0.278686195611954,21.0943260192871,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,8405.820592989243,
2012,COWLEY,35,,,344.62,24.3915634408602,Cowley,0.513700310796152,399.0,0.039,0.4348,0.4252,0.0976,0.0034,0.0,0.0,0.0,0.0968,0.14,0.123,0.1664,0.4738,0.0,0.0,0.0666999965906143,78.5367965698242,0.302175432443619,20.8156394958496,0.278686195611954,21.0943260192871,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,8405.820592989243,
2017,COWLEY,35,,29.8,632.4,21.43147634408604,Cowley,0.5935432092516694,399.0,0.039,0.4348,0.4252,0.0976,0.0034,0.0,0.0,0.0,0.0968,0.14,0.123,0.1664,0.4738,0.0,0.0,0.0666999965906143,78.5367965698242,0.302175432443619,20.8156394958496,0.278686195611954,21.0943260192871,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,13553.26564000001,
2017,COWLEY,35,,20.2,632.4,21.43147634408604,Cowley,0.5935432092516694,399.0,0.039,0.4348,0.4252,0.0976,0.0034,0.0,0.0,0.0,0.0968,0.14,0.123,0.1664,0.4738,0.0,0.0,0.0666999965906143,78.5367965698242,0.302175432443619,20.8156394958496,0.278686195611954,21.0943260192871,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,13553.26564000001,
2017,COWLEY,35,,20.1,632.4,21.43147634408604,Cowley,0.5935432092516694,399.0,0.039,0.4348,0.4252,0.0976,0.0034,0.0,0.0,0.0,0.0968,0.14,0.123,0.1664,0.4738,0.0,0.0,0.0666999965906143,78.5367965698242,0.302175432443619,20.8156394958496,0.278686195611954,21.0943260192871,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,13553.26564000001,
2017,COWLEY,35,577.0,21.3,632.4,21.43147634408604,Cowley,0.5935432092516694,399.0,0.039,0.4348,0.4252,0.0976,0.0034,0.0,0.0,0.0,0.0968,0.14,0.123,0.1664,0.4738,0.0,0.0,0.0666999965906143,78.5367965698242,0.302175432443619,20.8156394958496,0.278686195611954,21.0943260192871,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,13553.26564000001,
2012,CRAWFORD,37,,11.2,442.79,23.80183333333334,Crawford,0.5918223195727228,291.0,0.0939,0.6826,0.22,0.0035,0.0,0.0,0.0,0.0,0.0512,0.0747,0.0431,0.0545,0.7765,0.0,0.0,3.67490005493164,10.5854644775391,6.19292116165161,79.0253601074219,0.521354496479034,79.5467147827148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,10539.213781666671,
2012,CRAWFORD,37,,12.9,442.79,23.80183333333334,Crawford,0.5918223195727228,291.0,0.0939,0.6826,0.22,0.0035,0.0,0.0,0.0,0.0,0.0512,0.0747,0.0431,0.0545,0.7765,0.0,0.0,3.67490005493164,10.5854644775391,6.19292116165161,79.0253601074219,0.521354496479034,79.5467147827148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,10539.213781666671,
2012,CRAWFORD,37,,,442.79,23.80183333333334,Crawford,0.5918223195727228,291.0,0.0939,0.6826,0.22,0.0035,0.0,0.0,0.0,0.0,0.0512,0.0747,0.0431,0.0545,0.7765,0.0,0.0,3.67490005493164,10.5854644775391,6.19292116165161,79.0253601074219,0.521354496479034,79.5467147827148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,10539.213781666671,
2017,CRAWFORD,37,,29.8,945.3900000000001,21.52598279569894,Crawford,0.6867074462540205,291.0,0.0939,0.6826,0.22,0.0035,0.0,0.0,0.0,0.0,0.0512,0.0747,0.0431,0.0545,0.7765,0.0,0.0,3.67490005493164,10.5854644775391,6.19292116165161,79.0253601074219,0.521354496479034,79.5467147827148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,20350.448875225822,
2017,CRAWFORD,37,,20.2,945.3900000000001,21.52598279569894,Crawford,0.6867074462540205,291.0,0.0939,0.6826,0.22,0.0035,0.0,0.0,0.0,0.0,0.0512,0.0747,0.0431,0.0545,0.7765,0.0,0.0,3.67490005493164,10.5854644775391,6.19292116165161,79.0253601074219,0.521354496479034,79.5467147827148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,20350.448875225822,
2017,CRAWFORD,37,,20.1,945.3900000000001,21.52598279569894,Crawford,0.6867074462540205,291.0,0.0939,0.6826,0.22,0.0035,0.0,0.0,0.0,0.0,0.0512,0.0747,0.0431,0.0545,0.7765,0.0,0.0,3.67490005493164,10.5854644775391,6.19292116165161,79.0253601074219,0.521354496479034,79.5467147827148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,20350.448875225822,
2012,DECATUR,39,,11.2,212.04000000000002,21.66400860215054,Decatur,0.3570909932444865,825.0,0.0574,0.5264,0.3749,0.0412,0.0001,0.0,0.0,0.0,0.0731,0.1662,0.0926,0.0843,0.5838,0.0,0.0,0.0780000016093254,65.6208648681641,0.290105581283569,32.0403442382813,1.9706859588623,34.0110282897949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,4593.636384,
2012,DECATUR,39,,12.9,212.04000000000002,21.66400860215054,Decatur,0.3570909932444865,825.0,0.0574,0.5264,0.3749,0.0412,0.0001,0.0,0.0,0.0,0.0731,0.1662,0.0926,0.0843,0.5838,0.0,0.0,0.0780000016093254,65.6208648681641,0.290105581283569,32.0403442382813,1.9706859588623,34.0110282897949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,4593.636384,
2012,DECATUR,39,726.0,20.2,212.04000000000002,21.66400860215054,Decatur,0.3570909932444865,825.0,0.0574,0.5264,0.3749,0.0412,0.0001,0.0,0.0,0.0,0.0731,0.1662,0.0926,0.0843,0.5838,0.0,0.0,0.0780000016093254,65.6208648681641,0.290105581283569,32.0403442382813,1.9706859588623,34.0110282897949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,4593.636384,
2017,DECATUR,39,,29.8,373.90000000000003,19.44320107526882,Decatur,0.4514089764827089,825.0,0.0574,0.5264,0.3749,0.0412,0.0001,0.0,0.0,0.0,0.0731,0.1662,0.0926,0.0843,0.5838,0.0,0.0,0.0780000016093254,65.6208648681641,0.290105581283569,32.0403442382813,1.9706859588623,34.0110282897949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7269.812882043013,726.0
2017,DECATUR,39,,20.2,373.90000000000003,19.44320107526882,Decatur,0.4514089764827089,825.0,0.0574,0.5264,0.3749,0.0412,0.0001,0.0,0.0,0.0,0.0731,0.1662,0.0926,0.0843,0.5838,0.0,0.0,0.0780000016093254,65.6208648681641,0.290105581283569,32.0403442382813,1.9706859588623,34.0110282897949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7269.812882043013,
2017,DECATUR,39,,20.1,373.90000000000003,19.44320107526882,Decatur,0.4514089764827089,825.0,0.0574,0.5264,0.3749,0.0412,0.0001,0.0,0.0,0.0,0.0731,0.1662,0.0926,0.0843,0.5838,0.0,0.0,0.0780000016093254,65.6208648681641,0.290105581283569,32.0403442382813,1.9706859588623,34.0110282897949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7269.812882043013,
2017,DECATUR,39,94.0,21.3,373.90000000000003,19.44320107526882,Decatur,0.4514089764827089,825.0,0.0574,0.5264,0.3749,0.0412,0.0001,0.0,0.0,0.0,0.0731,0.1662,0.0926,0.0843,0.5838,0.0,0.0,0.0780000016093254,65.6208648681641,0.290105581283569,32.0403442382813,1.9706859588623,34.0110282897949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7269.812882043013,
